timestamp	script_id	model	status	weighted_avg	category	singular_vision	character_depth	thematic_ambition	emotional_specificity	world_originality	dialogue_language	boldness	label	outcome	error
2026-03-17T17:35:15.742202	Weekends_at_Bellevue_1x01_-_Pilot	openai	success	0	Generic								loser	0	
2026-03-17T17:36:17.744233	Weird_City_1x01_-_Pilot	openai	success	6.4	Promising	7	5	7	6	8	6	6	loser	0	
2026-03-17T12:46:49.406240	Weird_Loners_1x01_-_Pilot	openai	success	6.3	Promising	6	7	6	7	5	7	5	loser	0	
2026-03-17T12:47:30.057665	Welcome_To_The_Family_1x01_-_Pilot	openai	success	5.3	Competent	5	6	5	6	4	6	4	loser	0	
2026-03-17T12:48:17.538144	When_We_Rise_1x01_-_Pilot	openai	success	6.8	Promising	6	7	8	7	7	6	7	loser	0	
2026-03-17T17:37:22.910556	Whiskey_Cavalier_1x01_-_Pilot	openai	success	4.3	Competent	4	5	3	4	4	6	5	loser	0	
2026-03-17T12:49:19.984852	White_Collar_1x01_-_Pilot	openai	success	1.0	Generic	1	1	1	1	1	1	1	loser	0	
2026-03-17T12:50:02.947565	White_Famous_1x01_-_Pilot	openai	success	5.9	Promising	6	6	6	5	5	7	7	loser	0	
2026-03-17T12:50:40.288598	Whitney_1x01_-_Pilot	openai	success	5.8	Promising	7	6	5	5	4	7	5	loser	0	
2026-03-17T17:38:28.401935	Why_Women_Kill_1x01_-_Pilot	openai	success	0	Generic								loser	0	
2026-03-17T12:52:20.331416	Wicked_City_1x01_-_Pilot	openai	success	5.55	Promising	5	6	5	6	6	5	7	loser	0	
2026-03-17T17:39:25.143361	Wilfred_1x01_-_Pilot	openai	success	0	Generic								loser	0	
2026-03-17T17:40:20.916924	Will_1x01_-_Pilot	openai	success	7.75	Exceptional	8	7	8	8	8	7	9	loser	0	
2026-03-17T17:41:24.495772	Wisdom_Of_The_Crowd_1x01_-_Pilot	openai	success	0	Generic								loser	0	
2026-03-17T17:42:21.740480	Wiseguy_1x01_-_Pilot	openai	success	0	Generic								loser	0	
2026-03-17T17:43:18.485359	Witchblade_1x01_-_Pilot_(1999)	openai	success	4.6	Competent	4	5	4	5	6	4	5	loser	0	
2026-03-17T12:58:04.752542	Witches_of_East_End_1x01_-_Pilot	openai	success	5.3	Competent	5	5	6	5	6	5	6	loser	0	
2026-03-17T12:58:58.894196	Work_It_1x01_-_Pilot	openai	success	4.8	Competent	4	5	5	5	5	5	6	loser	0	
2026-03-17T12:59:54.693963	Working_Class_1x01_-_Pilot	openai	success	4.85	Competent	4	6	5	5	4	6	3	loser	0	
2026-03-17T13:01:01.270258	Working_the_Engels_1x01_-_Pilot	openai	success	6.1	Promising	7	6	5	6	5	7	6	loser	0	
2026-03-17T13:02:28.404548	Wrecked_1x01_-_Pilot	openai	success	5.7	Promising	6	6	5	6	4	6	7	loser	0	
2026-03-17T13:02:54.615670	Wu_Tang_1x01_-_Pilot	openai	success	1.0	Generic	1	1	1	1	1	1	1	loser	0	
2026-03-17T13:04:04.385353	You_1x01_-_Pilot	openai	success	7.55	Exceptional	8	8	7	8	7	6	8	winner	1	
2026-03-17T17:44:08.474442	You_Me_and_the_Apocalypse_1x01_-_Pilot	openai	success	0	Generic								loser	0	
2026-03-17T13:06:19.249027	Young_Sheldon_1x01_-_Pilot	openai	success	5.75	Promising	6	6	5	6	6	6	4	loser	0	
2026-03-17T13:07:18.133579	Young_and_Hungry_1x01_-_Pilot	openai	success	5.9	Promising	6	6	5	6	6	7	5	loser	0	
2026-03-17T13:08:11.653843	Your_Family_Or_Mine_1x01_-_Pilot	openai	success	5.3	Competent	5	6	5	6	4	6	4	loser	0	
2026-03-17T13:08:50.602627	Youre_the_Worst_1x01_-_Pilot	openai	success	7.65	Exceptional	8	8	7	8	6	8	8	loser	0	
2026-03-17T13:09:35.233268	Z_1x01_-_Pilot	openai	success	5.75	Promising	6	6	5	6	5	6	6	loser	0	
2026-03-17T13:10:17.952597	Zero_Hour_1x01_-_Pilot	openai	success	5.15	Competent	5	5	5	5	6	5	6	loser	0	
2026-03-17T13:10:56.594296	Zoe_Ever_After_1x01_-_Pilot	openai	success	5.9	Promising	6	6	6	6	5	7	4	loser	0	
2026-03-17T13:11:36.187106	Zombieland_1x01_-_Pilot	openai	success	7.0	Exceptional	8	7	6	7	6	7	7	loser	0	
2026-03-17T13:12:17.862020	Zoo_1x01_-_Pilot	openai	success	4.9	Competent	4	5	5	5	6	5	6	loser	0	
2026-03-17T18:47:46.714197	american-horror-story-101-pilot-2011	openai	success	0	Generic								winner	1	
2026-03-17T13:12:35.817435	arrested-development-101-pilot-2003	openai	success	1.0	Generic	1	1	1	1	1	1	1	loser	0	
2026-03-17T13:13:25.756890	barry-101-chapter-one-make-your-mark	openai	success	8.65	Transcendent	9	9	8	9	8	8	9	winner	1	
2026-03-17T17:46:01.214399	bloodline-101-part-1-2015	openai	success	0	Generic										
2026-03-17T13:14:12.556240	boardwalk-empire-101-boardwalk-empire-2010	openai	success	7.8	Exceptional	8	8	8	7	8	8	7	loser	0	
2026-03-17T13:14:51.774786	breaking-bad-101-pilot-2008	openai	success	9.9	Transcendent	10	10	10	10	10	9	10	winner	1	
2026-03-17T18:49:04.424873	bridgerton-101-of-the-first-water-2020	openai	success	0	Generic								winner	1	
2026-03-17T13:16:16.871578	brooklyn-nine-nine-101-pilot-2013	openai	success	6.7	Promising	7	7	6	7	6	7	6	loser	0	
2026-03-17T13:17:01.764895	community-101-pilot-2009	openai	success	8.1	Exceptional	9	8	8	8	7	8	7	loser	0	
2026-03-17T17:47:53.966035	deadwood-101-deadwood-2004	openai	success	9.3	Transcendent	10	9	9	9	8	10	10	loser	0	
2026-03-17T13:18:34.194947	downton-abbey-2019	openai	success	7.15	Exceptional	8	7	7	7	7	7	5	winner	1	
2026-03-17T13:19:14.714455	fleabag-101-episode-1-1-2016	openai	success	9.3	Transcendent	10	9	9	9	8	10	10	winner	1	
2026-03-17T13:20:09.223960	game-of-thrones-101-winter-is-coming-2011	openai	success	8.4	Exceptional	8	8	9	8	10	8	9	winner	1	
2026-03-17T13:20:58.173579	glee-101-pilot-2009	openai	success	6.8	Promising	7	7	7	7	6	6	7	winner	1	
2026-03-17T13:21:45.891803	good-omens-101-in-the-beginning-2019	openai	success	7.8	Exceptional	8	8	8	7	8	8	7	loser	0	
2026-03-17T13:22:29.310745	house-of-card-101-chapter-1-2013	openai	success	8.2	Exceptional	9	8	8	8	7	8	9	winner	1	
2026-03-17T17:48:42.716224	how-i-met-your-mother-101-pilot-2005	openai	success	6.65	Promising	7	6	6	7	6	8	7	winner	1	
2026-03-17T13:24:04.751665	iZombie_1x01_-_Pilot	openai	success	6.5	Promising	7	6	5	6	8	7	8	loser	0	
2026-03-17T13:24:51.469382	insecure-101-insecure-as-fuck-2016	openai	success	7.95	Exceptional	9	8	7	8	7	8	7	loser	0	
2026-03-17T13:25:37.117003	lost-101-pilot-2004	openai	success	7.7	Exceptional	8	7	7	8	9	7	9	winner	1	
2026-03-17T13:26:27.501171	lovecraft-country-101-sundown-2020	openai	success	8.55	Transcendent	9	8	9	8	9	8	9	loser	0	
2026-03-17T13:27:30.375554	mad-men-101-smoke-gets-in-your-eyes-2007	openai	success	8.4	Exceptional	9	8	9	8	8	8	8	winner	1	
2026-03-17T13:28:17.892013	master-of-none-101-plan-b-2015	openai	success	7.45	Exceptional	8	8	7	8	6	7	6	loser	0	
2026-03-17T13:29:11.447128	modern-family-101-pilot-2009	openai	success	6.35	Promising	6	7	6	6	7	6	7	winner	1	
2026-03-17T14:49:01.611472	mr-robot-101-eps1-0-hellofriend-mov-2015	openai	success	8.8	Transcendent	9	9	9	9	8	8	9			
2026-03-17T13:29:38.227991	ocr_30_Rock_Pilot	openai	success	1.0	Generic	1	1	1	1	1	1	1	loser	0	
2026-03-17T13:29:59.547785	ocr_Veep-Pilot	openai	success	1.0	Generic	1	1	1	1	1	1	1	loser	0	
2026-03-17T17:49:34.922627	only-murders-in-the-building-101-true-crime-2021	openai	success	0	Generic								loser	0	
2026-03-17T13:31:51.218012	ozark-101-pilot-2017	openai	success	7.7	Exceptional	8	7	8	8	8	7	8	winner	1	
2026-03-17T13:32:13.415417	parks-and-recreation-101-pilot-2009	openai	success	1.0	Generic	1	1	1	1	1	1	1	loser	0	
2026-03-17T13:32:54.890666	peaky-blinders-s1-ep1	openai	success	7.85	Exceptional	8	8	8	8	8	7	7	winner	1	
2026-03-17T13:33:41.585215	raised-by-wolves-101-raised-by-wolves-2020	openai	success	8.1	Exceptional	8	8	9	8	8	7	9	loser	0	
2026-03-17T13:34:33.267856	scandal-pilot-3-tv-script-pdf	openai	success	7.6	Exceptional	8	8	7	7	7	8	8	loser	0	
2026-03-17T13:35:19.248682	script_lie_to_me_1x01_-_pilot	openai	success	6.75	Promising	7	7	6	6	8	7	6	loser	0	
2026-03-17T13:36:05.404559	scrubs-101-my-first-day-2001	openai	success	7.5	Exceptional	8	7	7	8	7	8	7	winner	1	
2026-03-17T13:36:58.453154	sense8-101-limbic-resonance-2015	openai	success	7.7	Exceptional	8	7	8	7	9	7	9	loser	0	
2026-03-17T17:50:23.114704	severance-101-good-news-about-hell-2022	openai	success	8.3	Exceptional	8	8	9	8	9	8	9	winner	1	
2026-03-17T13:38:56.577183	sex-education-101-episode-1-1-2019	openai	success	7.75	Exceptional	8	8	7	8	7	8	8	loser	0	
2026-03-17T17:51:13.173909	sharp-objects-101-vanish-2019	openai	success	0	Generic								loser	0	
2026-03-17T13:40:22.900965	silicon-valley-101-minimum-viable-product-2014	openai	success	7.05	Exceptional	8	7	6	6	8	7	7	winner	1	
2026-03-17T13:41:07.603816	six-feet-under-101-pilot-2001	openai	success	8.95	Transcendent	9	9	9	9	9	8	10	loser	0	
2026-03-17T14:41:57.176540	succession-101-celebration-2018	openai	success	8.75	Transcendent	9	9	8	9	8	9	9	winner	1	
2026-03-17T13:41:44.723277	supernatural-101-pilot-2005	openai	success	7.6	Exceptional	8	8	7	8	7	7	7	winner	1	
2026-03-17T13:42:28.827187	ted-lasso-101-pilot-2020	openai	success	7.75	Exceptional	8	8	7	8	7	8	8	winner	1	
2026-03-17T17:52:02.773290	the-boys-101-the-name-of-the-game-2019	openai	success	7.85	Exceptional	8	7	8	8	9	7	9	winner	1	
2026-03-17T17:53:02.194888	the-expanse-101-pilot-2015	openai	success	7.75	Exceptional	7	8	8	8	9	7	8	loser	0	
2026-03-17T13:44:39.830922	the-good-place-101-everything-is-great-2017	openai	success	7.75	Exceptional	8	7	8	7	9	8	8	loser	0	
2026-03-17T13:45:20.175914	the-good-wife-101-pilot-2009	openai	success	6.55	Promising	6	7	7	7	6	6	7	loser	0	
2026-03-17T13:46:05.434214	the-handmaids-tale-1x01-offred-2017	openai	success	8.35	Exceptional	8	8	9	9	8	8	9	winner	1	
2026-03-17T13:46:56.604760	the-leftovers-101-pilot-2014	openai	success	9.05	Transcendent	9	9	10	9	9	8	9	loser	0	
2026-03-17T17:54:09.057005	the-marvelous-mrs-maisel-101-pilot-2017	openai	success	8.2	Exceptional	9	8	7	8	8	9	8	winner	1	
2026-03-17T13:48:35.565457	the-newsroom-101-we-just-decided-to-2012	openai	success	8.05	Exceptional	9	8	8	7	7	9	7	loser	0	
2026-03-17T13:49:18.774550	the-office-101-pilot-2005	openai	success	7.5	Exceptional	7	8	7	8	8	7	8	winner	1	
2026-03-17T17:55:07.264038	the-outsider-101-fish-in-a-barrel-2020	openai	success	7.8	Exceptional	8	8	8	8	6	8	8	loser	0	
2026-03-17T13:50:48.684489	the-queens-gambit-101-openings-2020	openai	success	8.15	Exceptional	8	9	8	9	7	7	8	loser	0	
2026-03-17T13:51:34.563053	the-sopranos-101-piot-1999	openai	success	9.65	Transcendent	10	10	10	9	9	9	10	winner	1	
2026-03-17T13:52:24.576836	the-walking-dead-1x01-days-gone-by-2010	openai	success	7.1	Exceptional	7	7	7	8	7	6	8	winner	1	
2026-03-17T13:53:21.395183	the-white-lotus-101-arrivals-2021	openai	success	8.0	Exceptional	8	8	8	8	8	8	8	winner	1	
2026-03-17T17:56:08.665960	the-x-files-101-pilot-1993	openai	success	7.8	Exceptional	8	7	8	8	9	7	8	winner	1	
2026-03-17T17:57:21.745361	this-is-us-101-pilot-2016	openai	success	7.6	Exceptional	7	8	8	9	6	7	8	winner	1	
2026-03-17T17:58:29.230500	yellowstone-101-daybreak-2018	openai	success	7.7	Exceptional	8	7	8	8	8	7	8	winner	1	
